id_client,sex,marital_status,age,flag_res_phone,area_code_res_phone,payment_day,residence_type,months_in_residence,months_in_the_job,profession_code,flag_other_card,flag_mobile_phone,flag_contact_phone,personal_net_income,quant_add_cards,bad
1030,F,O,40,Y,31,23,P,456,48,26,N,N,N,213,0,1
1031,F,S,35,N,50,28,P,0,0,501,N,N,N,600,0,0
1033,F,C,39,Y,31,12,P,144,60,113,N,N,N,2000,0,0
1037,F,D,53,Y,50,28,P,96,72,205,N,N,N,400,0,0
1038,F,S,22,Y,31,28,P,240,0,100,N,N,N,400,0,1
1042,F,C,23,Y,31,28,P,96,0,950,N,N,N,400,0,1
1043,F,S,19,Y,31,25,P,228,12,999,N,N,N,140,0,0
1044,F,S,44,Y,31,12,P,312,192,210,N,N,N,849,1,1
1046,M,S,20,Y,31,12,A,12,24,505,N,N,N,1163,0,1
1047,M,C,42,Y,31,8,P,264,0,13,N,N,N,626,0,1
1048,F,C,35,Y,31,20,P,108,0,720,N,N,N,1770,0,0
1050,F,C,30,N,31,12,P,180,12,950,N,N,N,1041,0,0
1052,M,S,21,N,50,12,C,24,0,999,N,N,N,200,0,1
1058,F,S,19,Y,31,11,P,48,12,999,N,N,N,282,0,0
1060,F,S,50,Y,31,12,C,600,252,999,N,N,N,626,0,0
1062,F,C,52,Y,31,12,P,156,360,713,N,N,N,2233,0,0
1063,F,S,34,N,50,8,P,264,144,35,N,N,N,1404,0,0
1065,F,C,53,Y,31,20,P,360,240,950,N,N,N,600,1,0
1068,M,C,25,Y,31,20,P,12,0,950,N,N,N,800,0,0
1069,F,S,37,Y,5,18,A,60,48,305,N,N,N,600,0,0
1071,F,C,30,Y,31,8,P,12,0,999,N,N,N,1600,0,0
1074,M,C,42,N,50,18,P,180,108,999,N,N,N,250,0,0
1076,F,V,69,Y,50,20,P,300,300,703,N,N,N,500,0,0
1081,F,V,36,Y,31,12,P,120,0,703,N,N,N,400,0,0
1086,F,O,24,Y,31,18,P,144,24,61,N,N,N,200,0,0
1089,F,C,20,N,50,12,P,36,24,24,N,N,N,596,1,1
1094,M,S,20,Y,31,20,C,240,12,26,N,N,N,220,0,0
1095,F,S,20,Y,31,8,C,240,12,712,N,N,N,250,0,0
1098,F,C,62,N,50,20,P,216,0,703,N,N,N,180,0,0
1099,F,C,45,Y,31,28,P,144,12,26,N,N,N,155,0,0
1101,F,V,66,Y,31,18,P,360,0,703,N,N,N,368,0,0
1103,F,S,28,Y,31,28,P,300,96,717,N,N,N,800,0,0
1104,M,S,31,Y,5,25,A,24,12,39,N,N,N,226,0,1
1107,F,S,18,Y,31,12,P,216,0,4,N,N,N,280,0,1
1109,F,O,38,N,50,12,P,36,36,26,N,N,N,202,0,0
1111,F,S,23,N,50,20,P,276,48,950,N,N,N,500,0,0
1115,M,S,21,N,50,1,P,252,0,950,N,N,N,450,0,1
1116,F,C,41,Y,31,25,P,192,240,950,N,N,N,200,0,0
1118,M,C,29,Y,23,9,P,96,60,265,N,N,N,300,0,1
1122,F,C,61,Y,31,12,P,276,300,713,N,N,N,2030,1,0
1126,M,C,57,Y,5,12,P,156,36,79,N,N,N,812,2,0
1128,M,C,41,Y,31,18,P,240,60,717,N,N,N,1500,0,1
1135,F,C,48,Y,31,25,P,240,108,853,N,N,N,19165,2,0
1136,M,S,20,N,50,18,A,0,0,66,N,N,N,190,0,0
1137,F,C,31,N,31,1,P,24,12,40,N,N,N,200,0,0
1138,F,C,28,Y,50,20,P,72,12,732,N,N,N,600,0,0
1139,F,S,19,Y,31,18,P,228,36,950,N,N,N,350,0,0
1140,M,S,22,Y,24,8,P,12,84,26,N,N,N,227,0,0
1141,M,S,21,Y,50,1,A,24,0,864,N,N,N,300,0,1
1143,M,S,33,Y,50,18,P,336,12,864,N,N,N,300,0,0
1145,F,C,52,Y,31,12,P,204,312,210,N,N,N,984,2,0
1147,F,S,21,Y,31,18,C,12,0,801,N,N,N,230,0,0
1148,F,C,35,N,31,18,P,144,0,950,N,N,N,450,0,0
1149,F,S,20,N,50,12,C,240,0,653,N,N,N,304,0,0
1153,F,S,30,Y,31,20,P,120,36,717,N,N,N,300,0,0
1154,F,S,26,Y,31,18,P,240,24,712,N,N,N,390,0,0
1155,F,S,47,Y,31,12,P,120,60,131,N,N,N,300,0,0
1158,F,S,23,N,31,28,P,276,12,205,N,N,N,250,0,1
1159,F,S,23,Y,31,12,P,12,24,950,N,N,N,300,0,1
1160,F,S,30,Y,31,28,P,360,12,13,N,N,N,424,0,0
1164,F,C,44,Y,32,12,P,216,12,205,N,N,N,250,0,0
1167,F,S,44,N,50,12,O,0,60,251,N,N,N,300,0,0
1168,M,C,28,Y,31,25,P,72,0,999,N,N,N,1709,0,1
1169,F,S,24,Y,31,12,P,288,72,654,N,N,N,450,0,0
1173,F,S,54,Y,31,28,O,480,480,999,N,N,N,220,0,0
1174,F,S,32,Y,31,18,A,120,72,853,N,N,N,490,0,0
1175,M,S,21,Y,31,12,A,12,60,38,N,N,N,1000,0,0
1179,F,S,23,N,50,25,P,276,0,653,N,N,N,300,0,0
1180,M,C,21,Y,31,3,P,252,12,952,N,N,N,510,0,0
1181,F,S,23,Y,31,25,P,180,12,64,N,N,N,453,0,0
1184,F,C,35,Y,31,16,P,84,12,40,N,N,N,200,0,0
1185,M,S,33,Y,31,25,P,240,168,999,N,N,N,416,1,0
1196,M,C,21,Y,50,8,P,12,36,514,N,N,N,1148,0,0
1199,M,S,18,Y,31,28,P,60,12,26,N,N,N,180,0,1
1202,F,S,20,Y,31,12,P,48,12,40,N,N,N,220,0,0
1203,F,V,60,Y,50,8,P,456,0,703,N,N,N,180,0,1
1205,F,C,56,Y,31,8,P,96,12,13,N,N,N,447,0,0
1206,F,S,31,Y,31,12,A,36,0,999,N,N,N,300,0,1
1207,F,C,50,Y,50,23,P,576,84,130,N,N,N,750,0,0
1208,M,S,29,N,50,12,P,24,12,522,N,N,N,572,0,1
1212,F,S,34,Y,31,12,C,96,0,100,N,N,N,400,0,0
1214,F,C,38,Y,50,1,P,144,72,950,N,N,N,1300,0,0
1216,F,V,44,Y,31,18,P,36,0,703,N,N,N,584,0,0
1217,M,S,26,Y,31,1,A,120,0,992,N,N,N,497,0,0
1218,M,S,20,Y,31,23,O,36,12,26,N,N,N,220,0,1
1219,M,S,30,Y,31,12,P,24,24,508,N,N,N,648,0,0
1222,F,D,43,Y,31,25,P,36,360,131,N,N,N,500,0,0
1224,M,S,21,Y,50,8,A,12,0,999,N,N,N,480,0,1
1225,F,S,42,Y,31,16,P,168,0,999,N,N,N,270,0,0
1227,M,C,32,Y,31,1,C,48,48,950,N,N,N,1300,1,0
1228,F,V,44,Y,50,12,O,324,0,703,N,N,N,311,0,0
1230,F,S,23,Y,5,12,P,240,12,801,N,N,N,350,0,0
1235,F,S,23,Y,31,20,P,96,0,999,N,N,N,400,0,0
1238,M,C,23,Y,31,12,P,204,0,999,N,N,N,213,0,0
1239,F,C,50,Y,31,20,P,60,120,501,N,N,N,500,0,0
1240,F,S,27,N,50,20,P,60,12,501,N,N,N,0,0,0
1242,F,S,58,Y,31,28,A,120,276,855,N,N,N,311,0,0
1243,F,S,20,Y,31,12,C,96,0,60,N,N,N,180,0,0
1244,F,C,35,Y,31,18,P,12,180,713,N,N,N,1054,2,0
1245,F,S,24,N,50,28,P,120,24,999,N,N,N,432,0,1
1248,F,C,62,Y,31,8,P,384,0,703,N,N,N,180,0,0
1251,F,C,41,Y,31,8,P,360,120,2,N,N,N,2000,0,1
1252,M,S,24,Y,31,3,P,48,120,702,N,N,N,1200,1,0
1253,M,C,55,Y,31,20,P,660,60,999,N,N,N,377,0,0
1255,F,C,29,N,50,28,P,120,36,855,N,N,N,328,0,1
1256,M,S,34,Y,31,18,P,216,48,522,N,N,N,850,0,1
1258,F,V,52,Y,31,23,P,324,12,13,N,N,N,200,0,0
1260,F,C,41,Y,23,18,C,204,72,30,N,N,N,300,2,0
1261,F,C,34,Y,31,23,P,24,12,61,N,N,N,380,0,0
1262,M,C,30,Y,31,12,A,24,0,992,N,N,N,400,0,0
1263,M,S,22,Y,31,25,P,216,24,30,N,N,N,210,0,0
1264,M,S,23,Y,31,18,P,12,12,264,N,N,N,750,0,0
1265,M,S,20,Y,50,8,P,12,12,999,N,N,N,269,0,0
1266,M,S,40,Y,31,12,P,60,12,999,N,N,N,200,0,0
1268,F,S,18,Y,5,18,P,156,0,36,N,N,N,280,0,0
1269,M,C,63,N,50,20,P,240,192,13,N,N,N,623,1,0
1270,M,S,19,Y,31,23,P,240,0,110,N,N,N,226,0,0
1272,F,C,34,Y,31,18,P,12,12,999,N,N,N,200,0,0
1273,F,O,49,Y,31,12,P,12,72,61,N,N,N,180,0,0
1274,F,C,53,Y,31,8,P,180,120,720,N,N,N,10,0,1
1275,M,C,47,Y,23,12,P,180,264,657,N,N,N,838,1,0
1276,F,C,28,N,50,12,P,48,24,250,N,N,N,320,0,0
1277,M,S,19,Y,31,3,P,156,12,26,N,N,N,345,1,0
1280,F,O,23,Y,31,20,C,276,12,853,N,N,N,300,0,1
1286,F,D,48,Y,31,12,P,252,72,713,N,N,N,900,0,0
1293,M,S,24,Y,31,8,P,216,12,999,N,N,N,212,0,0
1297,F,O,27,Y,31,8,P,60,48,166,N,N,N,540,0,0
1300,M,C,39,Y,5,8,P,24,96,512,N,N,N,2500,1,0
1301,F,S,19,Y,5,8,P,180,12,801,N,N,N,243,0,0
1302,M,C,36,Y,31,12,P,120,192,514,N,N,N,1500,0,0
1304,F,S,19,Y,23,28,A,24,24,205,N,N,N,220,0,1
1306,M,S,47,Y,31,18,P,120,96,999,N,N,N,2400,1,0
1307,F,S,19,Y,31,12,P,60,24,950,N,N,N,230,0,0
1324,M,C,25,Y,31,28,A,120,72,999,N,N,N,800,0,1
1328,F,C,28,Y,50,20,P,84,108,131,N,N,N,300,0,0
1330,F,C,22,Y,31,20,P,12,0,653,N,N,N,250,0,0
1331,F,D,46,Y,31,8,P,12,132,305,N,N,N,1300,0,0
1334,M,S,43,Y,31,20,P,240,12,26,N,N,N,271,0,0
1335,M,S,25,Y,50,12,P,12,12,38,N,N,N,244,0,0
1337,F,S,32,Y,31,18,O,240,0,254,N,N,N,690,0,1
1338,M,C,34,Y,31,23,P,180,84,222,N,N,N,1800,1,0
1339,F,S,22,N,50,25,C,264,12,654,N,N,N,370,0,0
1342,F,S,22,Y,50,28,C,144,12,999,N,N,N,693,0,0
1343,F,S,36,Y,50,18,P,432,12,38,N,N,N,303,0,1
1345,F,S,21,Y,31,12,P,96,48,61,N,N,N,400,0,0
1349,M,S,45,Y,31,25,P,180,264,219,N,N,N,1155,0,0
1350,F,C,34,Y,31,28,P,240,12,305,N,N,N,2777,0,1
1352,M,S,24,Y,31,1,C,24,24,72,N,N,N,800,0,1
1353,M,S,27,Y,31,12,P,324,24,110,N,N,N,263,0,0
1355,F,S,26,Y,31,25,P,24,0,999,N,N,N,350,0,0
1358,F,C,44,Y,31,20,P,36,144,720,N,N,N,877,0,0
1361,F,S,26,Y,31,12,A,36,24,165,N,N,N,300,0,1
1362,F,S,27,Y,31,8,A,12,12,72,N,N,N,400,0,0
1363,F,S,31,N,50,18,P,12,0,717,N,N,N,0,0,0
1364,F,O,43,N,50,25,P,240,12,26,N,N,N,203,0,0
1366,M,O,39,Y,31,23,P,108,48,950,N,N,N,1500,0,0
1367,M,S,42,Y,31,20,P,24,12,952,N,N,N,720,0,0
1368,F,S,19,Y,31,28,A,24,12,712,N,N,N,190,0,1
1369,F,S,46,N,31,28,P,120,216,702,N,N,N,1000,0,0
1371,F,C,44,Y,31,18,P,108,0,205,N,N,N,500,0,0
1374,F,S,37,Y,31,12,C,360,60,119,N,N,N,800,0,0
1375,M,S,20,Y,31,8,P,48,12,514,N,N,N,700,0,0
1376,F,S,22,Y,31,12,P,264,12,153,N,N,N,450,0,0
1377,M,D,77,N,50,8,P,528,300,13,N,N,N,271,0,1
1379,F,C,42,Y,31,18,P,180,24,801,N,N,N,323,0,0
1381,F,C,69,Y,31,8,P,444,60,131,N,N,N,300,0,0
1382,M,S,19,Y,31,8,C,216,0,923,N,N,N,400,0,0
1385,M,C,46,Y,5,12,P,120,12,13,N,N,N,950,0,0
1386,M,C,30,Y,23,12,A,12,12,123,N,N,N,220,0,0
1387,M,O,67,Y,31,8,A,48,216,13,N,N,N,950,2,0
1391,F,C,53,Y,31,12,P,84,24,950,N,N,N,1500,2,0
1392,M,S,23,Y,31,20,O,12,12,717,N,N,N,700,1,1
1394,F,S,22,Y,50,12,A,264,12,918,N,N,N,425,0,0
1400,F,D,58,Y,31,18,P,48,0,950,N,N,N,1200,0,0
1402,F,D,63,Y,31,12,P,36,12,13,N,N,N,180,0,0
1403,F,S,24,Y,31,25,P,96,12,999,N,N,N,1500,0,0
1409,M,C,58,Y,31,12,P,48,60,13,N,N,N,530,0,0
1411,F,O,26,Y,31,23,P,312,12,205,N,N,N,270,0,0
1413,F,O,34,Y,31,12,P,240,120,801,N,N,N,450,0,0
1416,F,C,49,Y,31,8,P,300,0,950,N,N,N,300,0,0
1421,F,S,39,Y,50,8,P,60,156,725,N,N,N,1426,1,0
1422,F,C,43,Y,31,12,P,180,12,131,N,N,N,400,0,0
1425,F,S,48,N,50,3,P,228,24,205,N,N,N,430,0,1
1426,F,S,41,Y,31,11,P,384,324,131,N,N,N,350,0,0
1428,F,C,36,Y,50,12,A,36,48,950,N,N,N,450,0,0
1438,F,C,30,Y,31,18,A,24,36,950,N,N,N,1500,0,0
1441,F,S,48,N,50,8,A,24,24,165,N,N,N,600,0,1
1444,F,S,42,Y,31,12,P,240,0,999,N,N,N,472,0,1
1445,M,C,38,Y,31,20,P,180,12,514,N,N,N,1300,1,0
1446,M,S,21,Y,31,12,C,96,24,999,N,N,N,400,0,0
1452,F,C,38,Y,31,3,P,48,12,999,N,N,N,220,0,0
1453,M,C,38,Y,31,18,P,168,24,953,N,N,N,444,1,0
1455,F,S,21,Y,31,8,P,252,12,203,N,N,N,300,0,0
1456,F,V,47,Y,31,18,P,300,120,703,N,N,N,320,0,0
1459,F,C,46,Y,31,25,P,84,84,131,N,N,N,800,0,0
1461,F,D,50,N,50,20,P,516,36,654,N,N,N,180,0,0
1463,M,S,19,Y,31,28,P,228,12,514,N,N,N,280,0,0
1464,F,S,20,Y,31,28,P,240,0,40,N,N,N,300,0,1
1465,M,S,18,Y,31,28,P,216,0,999,N,N,N,500,0,0
1466,M,O,28,N,50,3,P,336,60,999,N,N,N,913,2,0
1467,F,O,48,N,50,12,P,144,48,26,N,N,N,201,0,0
1470,F,O,35,Y,31,18,P,48,24,712,N,N,N,450,0,1
1477,M,C,31,Y,50,25,P,72,60,38,N,N,N,337,0,0
1479,F,S,21,Y,31,20,P,72,24,713,N,N,N,400,0,0
1483,F,C,39,Y,31,20,P,108,36,205,N,N,N,230,0,0
1485,F,S,33,Y,31,12,P,96,0,999,N,N,N,221,0,0
1490,F,S,18,Y,50,23,C,120,12,950,N,N,N,242,0,1
1491,F,C,28,Y,31,12,P,84,24,713,N,N,N,341,0,0
1492,M,C,39,Y,50,8,O,132,0,263,N,N,N,770,2,1
1494,M,C,42,Y,31,12,P,48,60,999,N,N,N,765,0,0
1495,F,S,18,N,31,25,P,180,12,40,N,N,N,203,0,0
1496,F,V,58,Y,50,18,P,360,288,950,N,N,N,800,0,0
1502,F,C,29,Y,31,28,P,72,0,77,N,N,N,459,0,1
1507,F,S,21,Y,31,28,P,228,12,999,N,N,N,200,0,0
1509,M,S,20,Y,50,18,P,144,0,223,N,N,N,440,0,0
1510,F,S,18,Y,31,8,A,24,24,999,N,N,N,785,0,0
1512,M,C,44,Y,31,12,P,180,12,950,N,N,N,800,0,0
1514,F,D,72,Y,31,8,A,36,132,13,N,N,N,180,0,0
1515,F,O,30,N,50,12,P,120,12,205,N,N,N,400,0,1
1517,M,S,19,Y,31,8,C,180,0,514,N,N,N,605,0,0
1518,M,S,19,Y,31,11,C,120,24,706,N,N,N,320,0,0
1521,F,S,20,Y,5,16,P,240,24,26,N,N,N,230,0,0
1522,F,S,23,Y,31,18,C,120,12,999,N,N,N,326,0,0
1527,F,S,41,Y,31,18,P,60,12,26,N,N,N,240,0,0
1536,M,S,18,Y,50,20,A,240,12,950,N,N,N,220,0,0
1538,M,S,23,N,31,12,C,240,0,999,N,N,N,424,0,1
1543,F,C,25,Y,31,1,P,60,48,999,N,N,N,225,0,0
1544,F,C,20,Y,31,12,P,240,0,950,N,N,N,250,0,0
1546,F,C,35,Y,31,12,A,60,24,261,N,N,N,600,0,0
1548,M,S,28,Y,31,1,P,24,24,991,N,N,N,433,0,0
1551,M,O,27,N,31,8,P,324,12,265,N,N,N,303,0,1
1552,M,S,21,N,50,18,A,240,12,26,N,N,N,217,0,1
1553,F,S,18,N,50,12,P,216,0,950,N,N,N,600,0,0
1559,M,C,50,Y,31,1,P,492,12,1,N,N,N,699.25,0,0
1560,M,S,21,Y,31,18,P,12,12,908,N,N,N,600,0,0
1561,F,S,34,Y,31,28,P,24,12,60,N,N,N,260,0,1
1562,M,C,37,Y,31,8,A,24,120,158,N,N,N,743,1,0
1563,M,O,32,N,50,25,P,12,60,702,N,N,N,300,0,0
1568,F,V,62,Y,31,28,P,72,120,725,N,N,N,1500,1,0
1569,F,V,35,Y,5,12,A,48,0,703,N,N,N,586,0,0
1570,M,S,24,Y,31,8,P,60,12,69,N,N,N,263,0,0
1578,M,S,22,N,31,8,P,264,12,123,N,N,N,196,0,1
1579,F,O,23,Y,31,12,P,48,12,950,N,N,N,400,0,0
1583,M,S,19,Y,31,8,P,228,12,652,N,N,N,505,0,0
1584,M,S,65,Y,31,20,P,120,12,13,N,N,N,260,0,0
1585,M,C,42,Y,27,12,P,132,60,521,N,N,N,450,0,0
1587,F,S,29,Y,31,18,P,72,12,26,N,N,N,265,0,0
1591,F,S,27,Y,31,12,A,36,84,999,N,N,N,302,0,0
1593,M,S,46,Y,31,12,A,24,300,262,N,N,N,1290,0,1
1596,F,C,69,Y,31,8,A,12,0,13,N,N,N,670,0,0
1600,M,C,39,Y,31,12,P,180,24,210,N,N,N,505,0,0
1601,M,S,41,Y,31,8,P,492,156,26,N,N,N,220,0,0
1602,F,S,43,Y,31,6,P,12,24,205,N,N,N,240,0,1
1604,M,S,33,Y,31,12,O,96,180,514,N,N,N,1000,1,0
1605,M,S,24,Y,68,20,P,60,36,68,N,N,N,303,0,1
1608,F,V,72,Y,31,8,P,396,0,704,N,N,N,2205,2,0
1611,F,S,43,Y,50,18,P,360,36,131,N,N,N,600,0,0
1618,F,C,45,Y,50,18,P,144,24,713,N,N,N,411,0,0
1622,F,S,18,Y,31,20,P,228,60,60,N,N,N,300,0,0
1623,M,S,23,N,31,20,P,36,60,702,N,N,N,480,0,0
1624,F,D,22,Y,31,20,P,60,0,158,N,N,N,380,0,0
1626,F,S,21,Y,31,20,P,252,0,999,N,N,N,500,0,0
1633,M,S,28,Y,31,28,C,24,12,218,N,N,N,258,0,1
1634,M,S,24,Y,31,12,P,48,12,24,N,N,N,455,1,0
1635,M,S,31,Y,50,25,P,0,0,305,N,N,N,1919,0,1
1638,M,O,30,N,50,8,P,72,48,707,N,N,N,455,0,0
1639,F,O,21,Y,31,12,P,12,36,950,N,N,N,300,0,1
1640,F,C,50,Y,31,20,P,0,0,131,N,N,N,400,0,0
1643,F,C,23,Y,31,25,P,60,24,853,N,N,N,790,0,0
1644,F,S,21,Y,31,23,P,0,48,999,N,N,N,1050,0,0
1645,F,S,53,N,50,12,P,360,12,165,N,N,N,250,0,0
1651,F,S,19,N,50,8,A,36,0,950,N,N,N,417,0,1
1653,F,S,43,Y,31,25,P,36,0,999,N,N,N,238,0,0
1655,F,S,38,Y,31,8,P,12,24,2,N,N,N,700,0,0
1657,M,S,40,Y,5,12,P,480,48,521,N,N,N,590,0,1
1658,F,S,23,Y,50,12,P,216,12,123,N,N,N,278,0,0
1660,F,S,18,Y,50,8,P,216,0,853,N,N,N,400,0,1
1663,F,S,44,Y,31,3,P,72,0,703,N,N,N,400,0,0
1667,F,C,24,Y,31,20,P,96,0,712,N,N,N,292,0,0
1670,F,S,19,Y,31,12,P,228,12,992,N,N,N,290,0,0
1671,F,C,39,Y,50,8,P,468,420,26,N,N,N,240,0,0
1674,M,S,28,Y,50,20,P,300,48,923,N,N,N,1443,0,1
1675,F,S,50,Y,31,12,P,252,0,13,N,N,N,280,0,0
1678,F,C,36,Y,31,20,P,12,0,992,N,N,N,300,0,0
1679,F,S,54,Y,50,23,P,96,0,43,N,N,N,600,0,0
1684,F,S,29,Y,31,28,O,36,12,61,N,N,N,500,0,0
1685,M,C,56,Y,31,8,O,180,180,707,N,N,N,1500,1,0
1687,M,S,23,N,31,8,P,180,12,60,N,N,N,202,0,0
1689,F,O,46,Y,31,12,C,120,84,999,N,N,N,1224.49,0,0
1691,F,O,32,Y,31,18,P,396,0,999,N,N,N,500,0,0
1692,F,S,18,Y,31,12,C,36,12,38,N,N,N,238,0,0
1700,F,S,18,Y,31,1,C,72,0,950,N,N,N,1000,0,1
1702,F,S,23,N,50,6,O,12,12,205,N,N,N,400,0,0
1704,F,O,26,Y,31,18,P,12,12,24,N,N,N,327,0,1
1707,F,S,22,N,50,18,P,264,36,30,N,N,N,350,0,1
1709,F,V,41,Y,31,28,P,360,96,123,N,N,N,162,0,0
1711,F,S,49,Y,50,12,P,204,0,501,N,N,N,750,0,0
1715,F,C,46,N,50,18,A,0,12,26,N,N,N,226,0,0
1717,F,C,28,Y,23,25,A,12,12,30,N,N,N,300,0,0
1718,F,C,51,N,50,12,P,60,12,26,N,N,N,243,0,0
1721,F,V,42,Y,5,18,A,120,0,251,N,N,N,500,0,1
1724,M,S,48,Y,31,18,O,228,228,991,N,N,N,640,0,0
1727,M,C,36,Y,50,12,P,240,12,30,N,N,N,244,0,1
1732,F,S,44,Y,31,18,P,12,24,307,N,N,N,300,0,0
1734,M,D,45,Y,31,12,P,120,12,13,N,N,N,700,1,0
1736,F,S,21,Y,31,12,P,252,36,40,N,N,N,290,0,1
1737,F,S,22,Y,50,22,P,204,12,24,N,N,N,360,0,0
1738,F,C,70,Y,31,18,P,588,240,13,N,N,N,220,0,0
1740,F,S,37,Y,31,20,P,120,0,999,N,N,N,0,0,1
1743,F,S,21,Y,31,8,C,228,12,853,N,N,N,411.34,0,0
1745,F,S,19,Y,31,20,P,216,12,26,N,N,N,226,0,1
1746,F,O,39,Y,31,12,P,24,24,302,N,N,N,800,0,0
1752,F,S,30,Y,31,12,P,24,24,999,N,N,N,665,0,0
1753,M,C,27,Y,50,8,P,48,108,514,N,N,N,1336,1,0
1754,F,C,41,Y,31,8,P,60,120,720,N,N,N,551,0,0
1755,F,S,18,Y,50,8,A,12,0,654,N,N,N,220,0,0
1760,F,C,50,Y,50,12,P,300,96,950,N,N,N,800,0,0
1761,F,C,29,Y,31,12,P,36,96,950,N,N,N,600,0,0
1762,F,C,50,Y,31,25,P,24,12,165,N,N,N,300,0,0
1766,F,S,22,N,50,28,P,48,0,950,N,N,N,700,0,1
1767,F,S,65,Y,31,12,P,60,60,13,N,N,N,180,0,1
1768,F,C,44,Y,50,12,P,480,144,100,N,N,N,600,0,0
1769,F,S,22,Y,31,3,P,36,12,950,N,N,N,300,0,1
1776,F,O,28,Y,50,20,P,60,72,501,N,N,N,350,0,0
1782,F,C,34,Y,23,28,P,24,12,205,N,N,N,180,0,0
1788,F,S,40,Y,31,28,P,48,360,999,N,N,N,25,0,0
1789,F,S,47,Y,50,8,P,144,0,4,N,N,N,1471,0,0
1795,F,O,26,Y,31,23,P,216,36,131,N,N,N,305,0,0
1797,M,C,42,N,31,8,P,120,192,514,N,N,N,1000,1,0
1806,F,S,28,Y,31,28,P,48,12,165,N,N,N,400,0,0
1812,F,S,28,Y,31,8,O,84,12,653,N,N,N,274,0,0
1813,F,S,23,Y,50,18,P,24,24,950,N,N,N,300,0,0
1818,M,C,30,Y,31,8,P,120,84,999,N,N,N,220,0,0
1820,F,O,47,Y,31,23,P,384,36,13,N,N,N,535,0,0
1821,F,S,21,Y,31,28,P,24,0,213,N,N,N,484,0,0
1829,F,C,39,Y,31,18,O,216,84,712,N,N,N,1680,0,0
1842,F,S,23,Y,62,12,P,276,12,24,N,N,N,584,0,0
1846,F,S,28,Y,31,12,P,264,12,123,N,N,N,238,0,0
1847,M,O,28,N,50,20,P,336,60,865,N,N,N,640,0,1
1849,F,C,26,Y,31,12,A,24,0,717,N,N,N,200,0,0
1852,F,O,42,Y,31,18,P,120,0,950,N,N,N,600,0,1
1854,M,C,48,Y,31,20,P,12,12,999,N,N,N,1250,0,0
1855,M,C,35,Y,31,12,P,276,12,38,N,N,N,334,0,0
1856,M,S,39,Y,31,1,A,36,36,24,N,N,N,350,1,1
1861,M,C,54,Y,31,20,P,60,108,167,N,N,N,1248,0,0
1869,F,C,41,N,50,18,P,132,48,205,N,N,N,180,0,0
1871,F,C,35,Y,50,18,P,168,12,801,N,N,N,286,0,0
1873,M,S,24,N,50,12,A,12,36,950,N,N,N,500,0,0
1874,M,C,27,Y,31,12,P,324,0,39,N,N,N,421,0,0
1875,F,O,20,Y,31,8,P,24,24,131,N,N,N,500,0,1
1876,F,S,58,Y,31,18,P,36,24,35,N,N,N,1735,0,0
1881,F,C,39,Y,31,20,P,12,24,999,N,N,N,280,0,0
1882,M,S,19,Y,31,20,P,72,0,950,N,N,N,400,0,0
1883,M,O,40,Y,31,8,P,264,36,13,N,N,N,250,0,0
1891,M,S,19,Y,31,12,P,228,12,999,N,N,N,192,0,0
1893,F,O,21,Y,23,22,A,120,12,918,N,N,N,350,0,0
1895,F,C,23,Y,31,25,O,24,24,134,N,N,N,350,0,1
1896,M,S,36,Y,31,12,P,276,12,40,N,N,N,250,0,0
1900,F,S,41,Y,31,20,P,60,72,222,N,N,N,365,0,1
1903,F,C,54,Y,31,25,P,84,120,853,N,N,N,1200,0,0
1904,M,S,39,Y,50,8,P,120,0,13,N,N,N,386,0,0
1906,F,V,43,Y,31,18,A,0,240,999,N,N,N,7708,1,0
1907,F,S,21,Y,31,25,P,72,24,950,N,N,N,450,0,0
1909,F,S,22,Y,31,12,O,264,60,26,N,N,N,180,0,0
1912,M,S,41,Y,31,1,A,12,60,521,N,N,N,1163,1,0
1913,F,O,38,Y,50,12,P,432,0,712,N,N,N,459,0,0
1916,F,S,23,Y,50,18,C,216,36,305,N,N,N,1500,0,0
1918,F,C,50,Y,31,18,P,480,120,918,N,N,N,250,0,0
1921,F,S,23,Y,31,12,O,96,24,950,N,N,N,400,0,0
1922,F,S,33,Y,31,23,P,372,36,922,N,N,N,904,1,0
1928,F,S,19,Y,31,18,P,120,12,40,N,N,N,259,0,0
1930,F,C,70,Y,31,12,P,12,0,999,N,N,N,1,2,0
1931,F,S,24,Y,31,8,P,48,24,855,N,N,N,350,0,1
1933,M,C,35,Y,31,8,P,132,204,514,N,N,N,1700,1,0
1934,F,S,20,Y,31,8,C,240,12,203,N,N,N,254,0,0
1936,F,S,26,N,50,20,C,12,60,24,N,N,N,250,0,0
1938,F,S,19,Y,31,20,C,156,12,159,N,N,N,338,0,0
1939,F,S,29,Y,50,28,P,360,12,950,N,N,N,300,0,1
1941,M,C,31,Y,50,12,A,24,168,514,N,N,N,1700,0,0
1947,F,S,34,Y,31,12,P,144,12,863,N,N,N,567,0,0
1949,F,S,23,Y,31,12,P,120,24,950,N,N,N,380,0,1
1950,F,V,74,Y,31,12,P,120,72,13,N,N,N,1300,0,0
1952,F,V,40,Y,31,18,P,132,12,703,N,N,N,997,1,1
1953,F,S,53,N,50,12,P,84,12,205,N,N,N,220,0,0
1955,F,S,38,Y,31,8,P,276,120,24,N,N,N,450,0,0
